timestamp_ms,time_iso,data_type,lat,lng,alt_m,x_east_m,y_up_m,z_north_m,horizontal_distance_m,vel_n_ms,vel_e_ms,vel_d_ms,speed_ms,speed_mph,accel_n_ms2,accel_e_ms2,accel_d_ms2,accel_magnitude_ms2,h_acc_m,v_acc_m,s_acc_ms,kl,kd,roll_rad,roll_deg,vxs_ms,vxs_mph,vys_ms,vys_mph
1753285028216.6038,2025-07-23T15:37:08.216Z,RAWFAST_90HZ,,,,-739.166,-509.105,-352.070,818.731,-39.847,-15.678,16.798,45.997,102.893,,,,,,,,,,,,,,,
1753285028227.7148,2025-07-23T15:37:08.227Z,RAWFAST_90HZ,,,,-739.166,-509.105,-352.070,818.731,-39.847,-15.678,16.798,45.997,102.893,,,,,,,,,,,,,,,
1753285028238.826,2025-07-23T15:37:08.238Z,RAWFAST_90HZ,,,,-739.166,-509.105,-352.070,818.731,-39.847,-15.678,16.798,45.997,102.893,,,,,,,,,,,,,,,
1753285028249.937,2025-07-23T15:37:08.249Z,RAWFAST_90HZ,,,,-739.166,-509.105,-352.070,818.731,-39.847,-15.678,16.798,45.997,102.893,,,,,,,,,,,,,,,
1753285028261.048,2025-07-23T15:37:08.261Z,RAWFAST_90HZ,,,,-739.939,-509.961,-354.063,820.287,-39.915,-15.569,17.009,46.097,103.116,,,,,,,,,,,,,,,
1753285028272.1592,2025-07-23T15:37:08.272Z,RAWFAST_90HZ,,,,-739.939,-509.961,-354.063,820.287,-39.915,-15.569,17.009,46.097,103.116,,,,,,,,,,,,,,,
1753285028283.2703,2025-07-23T15:37:08.283Z,RAWFAST_90HZ,,,,-739.939,-509.961,-354.063,820.287,-39.915,-15.569,17.009,46.097,103.116,,,,,,,,,,,,,,,
1753285028294.3813,2025-07-23T15:37:08.294Z,RAWFAST_90HZ,,,,-739.939,-509.961,-354.063,820.287,-39.915,-15.569,17.009,46.097,103.116,,,,,,,,,,,,,,,
1753285028305.4924,2025-07-23T15:37:08.305Z,RAWFAST_90HZ,,,,-740.712,-510.816,-356.067,821.850,-39.884,-15.407,17.213,46.091,103.103,,,,,,,,,,,,,,,
1753285028316.6035,2025-07-23T15:37:08.316Z,RAWFAST_90HZ,,,,-740.712,-510.816,-356.067,821.850,-39.884,-15.407,17.213,46.091,103.103,,,,,,,,,,,,,,,
1753285028327.7146,2025-07-23T15:37:08.327Z,RAWFAST_90HZ,,,,-740.712,-510.816,-356.067,821.850,-39.884,-15.407,17.213,46.091,103.103,,,,,,,,,,,,,,,
1753285028338.8257,2025-07-23T15:37:08.338Z,RAWFAST_90HZ,,,,-740.712,-510.816,-356.067,821.850,-39.884,-15.407,17.213,46.091,103.103,,,,,,,,,,,,,,,
1753285028349.9368,2025-07-23T15:37:08.349Z,RAWFAST_90HZ,,,,-740.712,-510.816,-356.067,821.850,-39.884,-15.407,17.213,46.091,103.103,,,,,,,,,,,,,,,
1753285028361.0479,2025-07-23T15:37:08.361Z,RAWFAST_90HZ,,,,-741.468,-511.689,-358.070,823.401,-39.888,-15.222,17.297,46.065,103.044,,,,,,,,,,,,,,,
1753285028372.159,2025-07-23T15:37:08.372Z,RAWFAST_90HZ,,,,-741.468,-511.689,-358.070,823.401,-39.888,-15.222,17.297,46.065,103.044,,,,,,,,,,,,,,,
1753285028383.27,2025-07-23T15:37:08.383Z,RAWFAST_90HZ,,,,-741.468,-511.689,-358.070,823.401,-39.888,-15.222,17.297,46.065,103.044,,,,,,,,,,,,,,,
1753285028394.381,2025-07-23T15:37:08.394Z,RAWFAST_90HZ,,,,-741.468,-511.689,-358.070,823.401,-39.888,-15.222,17.297,46.065,103.044,,,,,,,,,,,,,,,
1753285028405.4922,2025-07-23T15:37:08.405Z,RAWFAST_90HZ,,,,-742.224,-512.582,-360.063,824.950,-39.940,-15.132,17.489,46.152,103.240,,,,,,,,,,,,,,,
1753285028416.6033,2025-07-23T15:37:08.416Z,RAWFAST_90HZ,,,,-742.224,-512.582,-360.063,824.950,-39.940,-15.132,17.489,46.152,103.240,,,,,,,,,,,,,,,
1753285028427.7144,2025-07-23T15:37:08.427Z,RAWFAST_90HZ,,,,-742.224,-512.582,-360.063,824.950,-39.940,-15.132,17.489,46.152,103.240,,,,,,,,,,,,,,,
1753285028438.8254,2025-07-23T15:37:08.438Z,RAWFAST_90HZ,,,,-742.224,-512.582,-360.063,824.950,-39.940,-15.132,17.489,46.152,103.240,,,,,,,,,,,,,,,
1753285028449.9365,2025-07-23T15:37:08.449Z,RAWFAST_90HZ,,,,-742.224,-512.582,-360.063,824.950,-39.940,-15.132,17.489,46.152,103.240,,,,,,,,,,,,,,,
1753285028461.0476,2025-07-23T15:37:08.461Z,RAWFAST_90HZ,,,,-742.971,-513.469,-362.067,826.498,-40.022,-15.073,17.713,46.289,103.547,,,,,,,,,,,,,,,
1753285028472.1587,2025-07-23T15:37:08.472Z,RAWFAST_90HZ,,,,-742.971,-513.469,-362.067,826.498,-40.022,-15.073,17.713,46.289,103.547,,,,,,,,,,,,,,,
1753285028483.2698,2025-07-23T15:37:08.483Z,RAWFAST_90HZ,,,,-742.971,-513.469,-362.067,826.498,-40.022,-15.073,17.713,46.289,103.547,,,,,,,,,,,,,,,
1753285028494.3809,2025-07-23T15:37:08.494Z,RAWFAST_90HZ,,,,-742.971,-513.469,-362.067,826.498,-40.022,-15.073,17.713,46.289,103.547,,,,,,,,,,,,,,,
1753285028505.492,2025-07-23T15:37:08.505Z,RAWFAST_90HZ,,,,-743.719,-514.379,-364.070,828.049,-40.010,-15.018,17.880,46.325,103.627,,,,,,,,,,,,,,,
1753285028516.603,2025-07-23T15:37:08.516Z,RAWFAST_90HZ,,,,-743.719,-514.379,-364.070,828.049,-40.010,-15.018,17.880,46.325,103.627,,,,,,,,,,,,,,,
1753285028527.714,2025-07-23T15:37:08.527Z,RAWFAST_90HZ,,,,-743.719,-514.379,-364.070,828.049,-40.010,-15.018,17.880,46.325,103.627,,,,,,,,,,,,,,,
1753285028538.8252,2025-07-23T15:37:08.538Z,RAWFAST_90HZ,,,,-743.719,-514.379,-364.070,828.049,-40.010,-15.018,17.880,46.325,103.627,,,,,,,,,,,,,,,
1753285028549.9363,2025-07-23T15:37:08.549Z,RAWFAST_90HZ,,,,-743.719,-514.379,-364.070,828.049,-40.010,-15.018,17.880,46.325,103.627,,,,,,,,,,,,,,,
1753285028561.0474,2025-07-23T15:37:08.561Z,RAWFAST_90HZ,,,,-744.466,-515.304,-366.074,829.603,-39.930,-14.955,18.009,46.286,103.539,,,,,,,,,,,,,,,
1753285028572.1584,2025-07-23T15:37:08.572Z,RAWFAST_90HZ,,,,-744.466,-515.304,-366.074,829.603,-39.930,-14.955,18.009,46.286,103.539,,,,,,,,,,,,,,,
1753285028583.2695,2025-07-23T15:37:08.583Z,RAWFAST_90HZ,,,,-744.466,-515.304,-366.074,829.603,-39.930,-14.955,18.009,46.286,103.539,,,,,,,,,,,,,,,
1753285028594.3806,2025-07-23T15:37:08.594Z,RAWFAST_90HZ,,,,-744.466,-515.304,-366.074,829.603,-39.930,-14.955,18.009,46.286,103.539,,,,,,,,,,,,,,,
1753285028605.4917,2025-07-23T15:37:08.605Z,RAWFAST_90HZ,,,,-745.205,-516.202,-368.067,831.146,-39.897,-14.752,18.071,46.216,103.383,,,,,,,,,,,,,,,
1753285028616.6028,2025-07-23T15:37:08.616Z,RAWFAST_90HZ,,,,-745.205,-516.202,-368.067,831.146,-39.897,-14.752,18.071,46.216,103.383,,,,,,,,,,,,,,,
1753285028627.7139,2025-07-23T15:37:08.627Z,RAWFAST_90HZ,,,,-745.205,-516.202,-368.067,831.146,-39.897,-14.752,18.071,46.216,103.383,,,,,,,,,,,,,,,
1753285028638.825,2025-07-23T15:37:08.638Z,RAWFAST_90HZ,,,,-745.205,-516.202,-368.067,831.146,-39.897,-14.752,18.071,46.216,103.383,,,,,,,,,,,,,,,
1753285028649.936,2025-07-23T15:37:08.649Z,RAWFAST_90HZ,,,,-745.205,-516.202,-368.067,831.146,-39.897,-14.752,18.071,46.216,103.383,,,,,,,,,,,,,,,
1753285028661.047,2025-07-23T15:37:08.661Z,RAWFAST_90HZ,,,,-745.927,-517.124,-370.071,832.682,-39.945,-14.611,18.273,46.292,103.553,,,,,,,,,,,,,,,
1753285028672.1582,2025-07-23T15:37:08.672Z,RAWFAST_90HZ,,,,-745.927,-517.124,-370.071,832.682,-39.945,-14.611,18.273,46.292,103.553,,,,,,,,,,,,,,,
1753285028683.2693,2025-07-23T15:37:08.683Z,RAWFAST_90HZ,,,,-745.927,-517.124,-370.071,832.682,-39.945,-14.611,18.273,46.292,103.553,,,,,,,,,,,,,,,
1753285028694.3804,2025-07-23T15:37:08.694Z,RAWFAST_90HZ,,,,-745.927,-517.124,-370.071,832.682,-39.945,-14.611,18.273,46.292,103.553,,,,,,,,,,,,,,,
1753285028705.4915,2025-07-23T15:37:08.705Z,RAWFAST_90HZ,,,,-746.649,-518.070,-372.074,834.221,-39.947,-14.483,18.542,46.361,103.706,,,,,,,,,,,,,,,
1753285028716.6025,2025-07-23T15:37:08.716Z,RAWFAST_90HZ,,,,-746.649,-518.070,-372.074,834.221,-39.947,-14.483,18.542,46.361,103.706,,,,,,,,,,,,,,,
1753285028727.7136,2025-07-23T15:37:08.727Z,RAWFAST_90HZ,,,,-746.649,-518.070,-372.074,834.221,-39.947,-14.483,18.542,46.361,103.706,,,,,,,,,,,,,,,
1753285028738.8247,2025-07-23T15:37:08.738Z,RAWFAST_90HZ,,,,-746.649,-518.070,-372.074,834.221,-39.947,-14.483,18.542,46.361,103.706,,,,,,,,,,,,,,,
1753285028749.9358,2025-07-23T15:37:08.749Z,RAWFAST_90HZ,,,,-746.649,-518.070,-372.074,834.221,-39.947,-14.483,18.542,46.361,103.706,,,,,,,,,,,,,,,
1753285028761.0469,2025-07-23T15:37:08.761Z,RAWFAST_90HZ,,,,-747.380,-519.016,-374.078,835.770,-40.003,-14.518,18.756,46.506,104.031,,,,,,,,,,,,,,,
1753285028772.158,2025-07-23T15:37:08.772Z,RAWFAST_90HZ,,,,-747.380,-519.016,-374.078,835.770,-40.003,-14.518,18.756,46.506,104.031,,,,,,,,,,,,,,,
1753285028783.269,2025-07-23T15:37:08.783Z,RAWFAST_90HZ,,,,-747.380,-519.016,-374.078,835.770,-40.003,-14.518,18.756,46.506,104.031,,,,,,,,,,,,,,,
1753285028794.3801,2025-07-23T15:37:08.794Z,RAWFAST_90HZ,,,,-747.380,-519.016,-374.078,835.770,-40.003,-14.518,18.756,46.506,104.031,,,,,,,,,,,,,,,
1753285028805.4912,2025-07-23T15:37:08.805Z,RAWFAST_90HZ,,,,-748.102,-519.963,-376.082,837.313,-40.011,-14.531,18.806,46.537,104.101,,,,,,,,,,,,,,,
1753285028816.6023,2025-07-23T15:37:08.816Z,RAWFAST_90HZ,,,,-748.102,-519.963,-376.082,837.313,-40.011,-14.531,18.806,46.537,104.101,,,,,,,,,,,,,,,
1753285028827.7134,2025-07-23T15:37:08.827Z,RAWFAST_90HZ,,,,-748.102,-519.963,-376.082,837.313,-40.011,-14.531,18.806,46.537,104.101,,,,,,,,,,,,,,,
1753285028838.8245,2025-07-23T15:37:08.838Z,RAWFAST_90HZ,,,,-748.102,-519.963,-376.082,837.313,-40.011,-14.531,18.806,46.537,104.101,,,,,,,,,,,,,,,
1753285028849.9355,2025-07-23T15:37:08.849Z,RAWFAST_90HZ,,,,-748.102,-519.963,-376.082,837.313,-40.011,-14.531,18.806,46.537,104.101,,,,,,,,,,,,,,,
1753285028861.0466,2025-07-23T15:37:08.861Z,RAWFAST_90HZ,,,,-748.815,-520.919,-378.074,838.847,-39.879,-14.414,18.856,46.407,103.811,,,,,,,,,,,,,,,
1753285028872.1577,2025-07-23T15:37:08.872Z,RAWFAST_90HZ,,,,-748.815,-520.919,-378.074,838.847,-39.879,-14.414,18.856,46.407,103.811,,,,,,,,,,,,,,,
1753285028883.2688,2025-07-23T15:37:08.883Z,RAWFAST_90HZ,,,,-748.815,-520.919,-378.074,838.847,-39.879,-14.414,18.856,46.407,103.811,,,,,,,,,,,,,,,
1753285028894.38,2025-07-23T15:37:08.894Z,RAWFAST_90HZ,,,,-748.815,-520.919,-378.074,838.847,-39.879,-14.414,18.856,46.407,103.811,,,,,,,,,,,,,,,
1753285028905.491,2025-07-23T15:37:08.905Z,RAWFAST_90HZ,,,,-749.537,-521.871,-380.078,840.396,-39.879,-14.444,19.070,46.504,104.027,,,,,,,,,,,,,,,
1753285028916.602,2025-07-23T15:37:08.916Z,RAWFAST_90HZ,,,,-749.537,-521.871,-380.078,840.396,-39.879,-14.444,19.070,46.504,104.027,,,,,,,,,,,,,,,
1753285028927.7131,2025-07-23T15:37:08.927Z,RAWFAST_90HZ,,,,-749.537,-521.871,-380.078,840.396,-39.879,-14.444,19.070,46.504,104.027,,,,,,,,,,,,,,,
1753285028938.8242,2025-07-23T15:37:08.938Z,RAWFAST_90HZ,,,,-749.537,-521.871,-380.078,840.396,-39.879,-14.444,19.070,46.504,104.027,,,,,,,,,,,,,,,
1753285028949.9353,2025-07-23T15:37:08.949Z,RAWFAST_90HZ,,,,-749.537,-521.871,-380.078,840.396,-39.879,-14.444,19.070,46.504,104.027,,,,,,,,,,,,,,,
1753285028961.0464,2025-07-23T15:37:08.961Z,RAWFAST_90HZ,,,,-750.251,-522.864,-382.082,841.940,-39.959,-14.303,19.362,46.650,104.352,,,,,,,,,,,,,,,
1753285028972.1575,2025-07-23T15:37:08.972Z,RAWFAST_90HZ,,,,-750.251,-522.864,-382.082,841.940,-39.959,-14.303,19.362,46.650,104.352,,,,,,,,,,,,,,,
1753285028983.2686,2025-07-23T15:37:08.983Z,RAWFAST_90HZ,,,,-750.251,-522.864,-382.082,841.940,-39.959,-14.303,19.362,46.650,104.352,,,,,,,,,,,,,,,
1753285028994.3796,2025-07-23T15:37:08.994Z,RAWFAST_90HZ,,,,-750.251,-522.864,-382.082,841.940,-39.959,-14.303,19.362,46.650,104.352,,,,,,,,,,,,,,,
1753285029005.4907,2025-07-23T15:37:09.005Z,RAWFAST_90HZ,,,,-750.964,-523.845,-384.075,843.481,-39.892,-14.402,19.487,46.675,104.409,,,,,,,,,,,,,,,
1753285029016.6018,2025-07-23T15:37:09.016Z,RAWFAST_90HZ,,,,-750.964,-523.845,-384.075,843.481,-39.892,-14.402,19.487,46.675,104.409,,,,,,,,,,,,,,,
1753285029027.713,2025-07-23T15:37:09.027Z,RAWFAST_90HZ,,,,-750.964,-523.845,-384.075,843.481,-39.892,-14.402,19.487,46.675,104.409,,,,,,,,,,,,,,,
1753285029038.824,2025-07-23T15:37:09.038Z,RAWFAST_90HZ,,,,-750.964,-523.845,-384.075,843.481,-39.892,-14.402,19.487,46.675,104.409,,,,,,,,,,,,,,,
1753285029049.935,2025-07-23T15:37:09.049Z,RAWFAST_90HZ,,,,-750.964,-523.845,-384.075,843.481,-39.892,-14.402,19.487,46.675,104.409,,,,,,,,,,,,,,,
1753285029061.0461,2025-07-23T15:37:09.061Z,RAWFAST_90HZ,,,,-751.686,-524.834,-386.067,845.032,-39.804,-14.418,19.658,46.676,104.412,,,,,,,,,,,,,,,
1753285029072.1572,2025-07-23T15:37:09.072Z,RAWFAST_90HZ,,,,-751.686,-524.834,-386.067,845.032,-39.804,-14.418,19.658,46.676,104.412,,,,,,,,,,,,,,,
1753285029083.2683,2025-07-23T15:37:09.083Z,RAWFAST_90HZ,,,,-751.686,-524.834,-386.067,845.032,-39.804,-14.418,19.658,46.676,104.412,,,,,,,,,,,,,,,
1753285029094.3794,2025-07-23T15:37:09.094Z,RAWFAST_90HZ,,,,-751.686,-524.834,-386.067,845.032,-39.804,-14.418,19.658,46.676,104.412,,,,,,,,,,,,,,,
1753285029105.4905,2025-07-23T15:37:09.105Z,RAWFAST_90HZ,,,,-752.391,-525.844,-388.060,846.571,-39.715,-14.293,19.914,46.671,104.399,,,,,,,,,,,,,,,
1753285029116.6016,2025-07-23T15:37:09.116Z,RAWFAST_90HZ,,,,-752.391,-525.844,-388.060,846.571,-39.715,-14.293,19.914,46.671,104.399,,,,,,,,,,,,,,,
1753285029127.7126,2025-07-23T15:37:09.127Z,RAWFAST_90HZ,,,,-752.391,-525.844,-388.060,846.571,-39.715,-14.293,19.914,46.671,104.399,,,,,,,,,,,,,,,
1753285029138.8237,2025-07-23T15:37:09.138Z,RAWFAST_90HZ,,,,-752.391,-525.844,-388.060,846.571,-39.715,-14.293,19.914,46.671,104.399,,,,,,,,,,,,,,,
1753285029149.9348,2025-07-23T15:37:09.149Z,RAWFAST_90HZ,,,,-752.391,-525.844,-388.060,846.571,-39.715,-14.293,19.914,46.671,104.399,,,,,,,,,,,,,,,
1753285029161.046,2025-07-23T15:37:09.161Z,RAWFAST_90HZ,,,,-753.113,-526.857,-390.052,848.127,-39.903,-14.402,19.996,46.899,104.910,,,,,,,,,,,,,,,
1753285029172.157,2025-07-23T15:37:09.172Z,RAWFAST_90HZ,,,,-753.113,-526.857,-390.052,848.127,-39.903,-14.402,19.996,46.899,104.910,,,,,,,,,,,,,,,
1753285029183.268,2025-07-23T15:37:09.183Z,RAWFAST_90HZ,,,,-753.113,-526.857,-390.052,848.127,-39.903,-14.402,19.996,46.899,104.910,,,,,,,,,,,,,,,
1753285029194.3792,2025-07-23T15:37:09.194Z,RAWFAST_90HZ,,,,-753.113,-526.857,-390.052,848.127,-39.903,-14.402,19.996,46.899,104.910,,,,,,,,,,,,,,,
1753285029205.4902,2025-07-23T15:37:09.205Z,RAWFAST_90HZ,,,,-753.835,-527.857,-392.056,849.691,-39.825,-14.457,20.110,46.898,104.909,,,,,,,,,,,,,,,
1753285029216.6013,2025-07-23T15:37:09.216Z,RAWFAST_90HZ,,,,-753.835,-527.857,-392.056,849.691,-39.825,-14.457,20.110,46.898,104.909,,,,,,,,,,,,,,,
1753285029227.7124,2025-07-23T15:37:09.227Z,RAWFAST_90HZ,,,,-753.835,-527.857,-392.056,849.691,-39.825,-14.457,20.110,46.898,104.909,,,,,,,,,,,,,,,
1753285029238.8235,2025-07-23T15:37:09.238Z,RAWFAST_90HZ,,,,-753.835,-527.857,-392.056,849.691,-39.825,-14.457,20.110,46.898,104.909,,,,,,,,,,,,,,,
1753285029249.9346,2025-07-23T15:37:09.249Z,RAWFAST_90HZ,,,,-753.835,-527.857,-392.056,849.691,-39.825,-14.457,20.110,46.898,104.909,,,,,,,,,,,,,,,
1753285029261.0457,2025-07-23T15:37:09.261Z,RAWFAST_90HZ,,,,-754.557,-528.869,-394.049,851.252,-39.821,-14.515,20.228,46.963,105.055,,,,,,,,,,,,,,,
1753285029272.1567,2025-07-23T15:37:09.272Z,RAWFAST_90HZ,,,,-754.557,-528.869,-394.049,851.252,-39.821,-14.515,20.228,46.963,105.055,,,,,,,,,,,,,,,
1753285029283.2678,2025-07-23T15:37:09.283Z,RAWFAST_90HZ,,,,-754.557,-528.869,-394.049,851.252,-39.821,-14.515,20.228,46.963,105.055,,,,,,,,,,,,,,,
1753285029294.379,2025-07-23T15:37:09.294Z,RAWFAST_90HZ,,,,-754.557,-528.869,-394.049,851.252,-39.821,-14.515,20.228,46.963,105.055,,,,,,,,,,,,,,,
1753285029305.49,2025-07-23T15:37:09.305Z,RAWFAST_90HZ,,,,-755.279,-529.896,-396.041,852.816,-39.857,-14.529,20.249,47.007,105.153,,,,,,,,,,,,,,,
1753285029316.601,2025-07-23T15:37:09.316Z,RAWFAST_90HZ,,,,-755.279,-529.896,-396.041,852.816,-39.857,-14.529,20.249,47.007,105.153,,,,,,,,,,,,,,,
1753285029327.7122,2025-07-23T15:37:09.327Z,RAWFAST_90HZ,,,,-755.279,-529.896,-396.041,852.816,-39.857,-14.529,20.249,47.007,105.153,,,,,,,,,,,,,,,
1753285029338.8232,2025-07-23T15:37:09.338Z,RAWFAST_90HZ,,,,-755.279,-529.896,-396.041,852.816,-39.857,-14.529,20.249,47.007,105.153,,,,,,,,,,,,,,,
1753285029349.9343,2025-07-23T15:37:09.349Z,RAWFAST_90HZ,,,,-755.279,-529.896,-396.041,852.816,-39.857,-14.529,20.249,47.007,105.153,,,,,,,,,,,,,,,
1753285029361.0454,2025-07-23T15:37:09.361Z,RAWFAST_90HZ,,,,-756.001,-530.942,-398.034,854.382,-39.811,-14.541,20.415,47.044,105.234,,,,,,,,,,,,,,,
1753285029372.1565,2025-07-23T15:37:09.372Z,RAWFAST_90HZ,,,,-756.001,-530.942,-398.034,854.382,-39.811,-14.541,20.415,47.044,105.234,,,,,,,,,,,,,,,
1753285029383.2676,2025-07-23T15:37:09.383Z,RAWFAST_90HZ,,,,-756.001,-530.942,-398.034,854.382,-39.811,-14.541,20.415,47.044,105.234,,,,,,,,,,,,,,,
1753285029394.3787,2025-07-23T15:37:09.394Z,RAWFAST_90HZ,,,,-756.001,-530.942,-398.034,854.382,-39.811,-14.541,20.415,47.044,105.234,,,,,,,,,,,,,,,
1753285029405.4897,2025-07-23T15:37:09.405Z,RAWFAST_90HZ,,,,-756.740,-531.960,-400.027,855.965,-39.710,-14.677,20.554,47.061,105.273,,,,,,,,,,,,,,,
1753285029416.6008,2025-07-23T15:37:09.416Z,RAWFAST_90HZ,,,,-756.740,-531.960,-400.027,855.965,-39.710,-14.677,20.554,47.061,105.273,,,,,,,,,,,,,,,
1753285029427.712,2025-07-23T15:37:09.427Z,RAWFAST_90HZ,,,,-756.740,-531.960,-400.027,855.965,-39.710,-14.677,20.554,47.061,105.273,,,,,,,,,,,,,,,
1753285029438.823,2025-07-23T15:37:09.438Z,RAWFAST_90HZ,,,,-756.740,-531.960,-400.027,855.965,-39.710,-14.677,20.554,47.061,105.273,,,,,,,,,,,,,,,
1753285029449.934,2025-07-23T15:37:09.449Z,RAWFAST_90HZ,,,,-756.740,-531.960,-400.027,855.965,-39.710,-14.677,20.554,47.061,105.273,,,,,,,,,,,,,,,
1753285029461.0452,2025-07-23T15:37:09.461Z,RAWFAST_90HZ,,,,-757.470,-533.007,-402.008,857.538,-39.629,-14.733,20.772,47.106,105.374,,,,,,,,,,,,,,,
1753285029472.1562,2025-07-23T15:37:09.472Z,RAWFAST_90HZ,,,,-757.470,-533.007,-402.008,857.538,-39.629,-14.733,20.772,47.106,105.374,,,,,,,,,,,,,,,
1753285029483.2673,2025-07-23T15:37:09.483Z,RAWFAST_90HZ,,,,-757.470,-533.007,-402.008,857.538,-39.629,-14.733,20.772,47.106,105.374,,,,,,,,,,,,,,,
1753285029494.3784,2025-07-23T15:37:09.494Z,RAWFAST_90HZ,,,,-757.470,-533.007,-402.008,857.538,-39.629,-14.733,20.772,47.106,105.374,,,,,,,,,,,,,,,
1753285029505.4895,2025-07-23T15:37:09.505Z,RAWFAST_90HZ,,,,-758.218,-534.052,-404.001,859.134,-39.679,-14.885,20.807,47.211,105.609,,,,,,,,,,,,,,,
1753285029516.6006,2025-07-23T15:37:09.516Z,RAWFAST_90HZ,,,,-758.218,-534.052,-404.001,859.134,-39.679,-14.885,20.807,47.211,105.609,,,,,,,,,,,,,,,
1753285029527.7117,2025-07-23T15:37:09.527Z,RAWFAST_90HZ,,,,-758.218,-534.052,-404.001,859.134,-39.679,-14.885,20.807,47.211,105.609,,,,,,,,,,,,,,,
1753285029538.8228,2025-07-23T15:37:09.538Z,RAWFAST_90HZ,,,,-758.218,-534.052,-404.001,859.134,-39.679,-14.885,20.807,47.211,105.609,,,,,,,,,,,,,,,
1753285029549.9338,2025-07-23T15:37:09.549Z,RAWFAST_90HZ,,,,-758.218,-534.052,-404.001,859.134,-39.679,-14.885,20.807,47.211,105.609,,,,,,,,,,,,,,,
1753285029561.045,2025-07-23T15:37:09.561Z,RAWFAST_90HZ,,,,-758.965,-535.083,-405.982,860.726,-39.700,-14.969,20.774,47.241,105.675,,,,,,,,,,,,,,,
1753285029572.156,2025-07-23T15:37:09.572Z,RAWFAST_90HZ,,,,-758.965,-535.083,-405.982,860.726,-39.700,-14.969,20.774,47.241,105.675,,,,,,,,,,,,,,,
1753285029583.267,2025-07-23T15:37:09.583Z,RAWFAST_90HZ,,,,-758.965,-535.083,-405.982,860.726,-39.700,-14.969,20.774,47.241,105.675,,,,,,,,,,,,,,,
1753285029594.3782,2025-07-23T15:37:09.594Z,RAWFAST_90HZ,,,,-758.965,-535.083,-405.982,860.726,-39.700,-14.969,20.774,47.241,105.675,,,,,,,,,,,,,,,
1753285029605.4893,2025-07-23T15:37:09.605Z,RAWFAST_90HZ,,,,-759.721,-536.126,-407.975,862.334,-39.681,-15.071,20.861,47.296,105.798,,,,,,,,,,,,,,,
1753285029616.6003,2025-07-23T15:37:09.616Z,RAWFAST_90HZ,,,,-759.721,-536.126,-407.975,862.334,-39.681,-15.071,20.861,47.296,105.798,,,,,,,,,,,,,,,
1753285029627.7114,2025-07-23T15:37:09.627Z,RAWFAST_90HZ,,,,-759.721,-536.126,-407.975,862.334,-39.681,-15.071,20.861,47.296,105.798,,,,,,,,,,,,,,,
1753285029638.8225,2025-07-23T15:37:09.638Z,RAWFAST_90HZ,,,,-759.721,-536.126,-407.975,862.334,-39.681,-15.071,20.861,47.296,105.798,,,,,,,,,,,,,,,
1753285029649.9336,2025-07-23T15:37:09.649Z,RAWFAST_90HZ,,,,-759.721,-536.126,-407.975,862.334,-39.681,-15.071,20.861,47.296,105.798,,,,,,,,,,,,,,,
1753285029661.0447,2025-07-23T15:37:09.661Z,RAWFAST_90HZ,,,,-760.477,-537.179,-409.967,863.943,-39.665,-15.282,20.893,47.364,105.951,,,,,,,,,,,,,,,
1753285029672.1558,2025-07-23T15:37:09.672Z,RAWFAST_90HZ,,,,-760.477,-537.179,-409.967,863.943,-39.665,-15.282,20.893,47.364,105.951,,,,,,,,,,,,,,,
1753285029683.2668,2025-07-23T15:37:09.683Z,RAWFAST_90HZ,,,,-760.477,-537.179,-409.967,863.943,-39.665,-15.282,20.893,47.364,105.951,,,,,,,,,,,,,,,
1753285029694.378,2025-07-23T15:37:09.694Z,RAWFAST_90HZ,,,,-760.477,-537.179,-409.967,863.943,-39.665,-15.282,20.893,47.364,105.951,,,,,,,,,,,,,,,
1753285029705.489,2025-07-23T15:37:09.705Z,RAWFAST_90HZ,,,,-761.241,-538.221,-411.949,865.558,-39.654,-15.355,20.800,47.338,105.892,,,,,,,,,,,,,,,
1753285029716.6,2025-07-23T15:37:09.716Z,RAWFAST_90HZ,,,,-761.241,-538.221,-411.949,865.558,-39.654,-15.355,20.800,47.338,105.892,,,,,,,,,,,,,,,
1753285029727.7112,2025-07-23T15:37:09.727Z,RAWFAST_90HZ,,,,-761.241,-538.221,-411.949,865.558,-39.654,-15.355,20.800,47.338,105.892,,,,,,,,,,,,,,,
1753285029738.8223,2025-07-23T15:37:09.738Z,RAWFAST_90HZ,,,,-761.241,-538.221,-411.949,865.558,-39.654,-15.355,20.800,47.338,105.892,,,,,,,,,,,,,,,
1753285029749.9333,2025-07-23T15:37:09.749Z,RAWFAST_90HZ,,,,-761.241,-538.221,-411.949,865.558,-39.654,-15.355,20.800,47.338,105.892,,,,,,,,,,,,,,,
1753285029761.0444,2025-07-23T15:37:09.761Z,RAWFAST_90HZ,,,,-762.014,-539.269,-413.930,867.182,-39.603,-15.444,20.849,47.345,105.909,,,,,,,,,,,,,,,
1753285029772.1555,2025-07-23T15:37:09.772Z,RAWFAST_90HZ,,,,-762.014,-539.269,-413.930,867.182,-39.603,-15.444,20.849,47.345,105.909,,,,,,,,,,,,,,,
1753285029783.2666,2025-07-23T15:37:09.783Z,RAWFAST_90HZ,,,,-762.014,-539.269,-413.930,867.182,-39.603,-15.444,20.849,47.345,105.909,,,,,,,,,,,,,,,
